ID_USUARIO,ID_FAMILIA_USUARIO,UNIDADE,DATA_SOLICITACAO,STATUS DA SOLICITA??O,
1061530,378602,CRAS ITAPO?,17/10/2017,DEFERIDO,
1061517,378595,CRAS SAMAMBAIA SUL,17/10/2017,DEFERIDO,
1061545,378610,CRAS ARAPOANGA,17/10/2017,DEFERIDO,
1059879,377398,CRAS TAGUATINGA NORTE,17/10/2017,DEFERIDO,
1020505,348990,CRAS CEILANDIA NORTE,17/10/2017,DEFERIDO,
1020554,349039,CRAS ARAPOANGA,17/10/2017,DEFERIDO,
1052453,371994,CRAS P SUL,17/10/2017,DEFERIDO,
1057389,375597,CRAS RIACHO FUNDO II,17/10/2017,DEFERIDO,
1053562,372840,CRAS ITAPO?,17/10/2017,DEFERIDO,
1035877,360038,CRAS SANTA MARIA,17/10/2017,DEFERIDO,
1029618,355474,CRAS SANTA MARIA,17/10/2017,DEFERIDO,
928661,297108,CRAS RIACHO FUNDO II,17/10/2017,DEFERIDO,
888628,278439,CREAS SAMAMBAIA,17/10/2017,DEFERIDO,
935142,300413,CRAS CEILANDIA SUL,17/10/2017,DEFERIDO,
936552,301091,CRAS CEILANDIA NORTE,17/10/2017,DEFERIDO,
933627,299627,CRAS NUCLEO BANDEIRANTE,17/10/2017,DEFERIDO,
938067,301831,CRAS ARAPOANGA,17/10/2017,DEFERIDO,
992404,330429,CRAS ARAPOANGA,17/10/2017,DEFERIDO,
740430,90096,CRAS VARJ?O,17/10/2017,DEFERIDO,
740430,90096,CRAS VARJ?O,17/10/2017,DEFERIDO,
720285,120956,CREAS ESTRUTURAL,17/10/2017,DEFERIDO,
732703,89780,CRAS ARAPOANGA,17/10/2017,DEFERIDO,
837140,256076,CRAS SAMAMBAIA EXPANS?O,17/10/2017,DEFERIDO,
842557,258361,CRAS ITAPO?,17/10/2017,DEFERIDO,
822937,219301,CRAS NUCLEO BANDEIRANTE,17/10/2017,DEFERIDO,
531357,175848,CRAS P SUL,17/10/2017,DEFERIDO,
637318,23348,CRAS CEILANDIA SUL,17/10/2017,DEFERIDO,
714408,120688,CRAS P SUL,17/10/2017,DEFERIDO,
715929,89115,CRAS CEILANDIA NORTE,17/10/2017,DEFERIDO,
694609,57089,CRAS PARANO?,17/10/2017,DEFERIDO,
448205,141175,CRAS GAMA,17/10/2017,DEFERIDO,
66449,378729,CRAS ARAPOANGA,17/10/2017,DEFERIDO,
92615,378763,CRAS CEILANDIA NORTE,17/10/2017,DEFERIDO,
134870,378767,CRAS CEILANDIA SUL,17/10/2017,DEFERIDO,
116360,223171,CRAS SANTA MARIA,17/10/2017,DEFERIDO,
203520,378764,CRAS SAMAMBAIA SUL,17/10/2017,DEFERIDO,
254690,40383,CRAS CEILANDIA NORTE,17/10/2017,DEFERIDO,
1061538,378605,CRAS SAO SEBASTI?O,17/10/2017,DEFERIDO,
1062351,379128,CRAS P SUL,18/10/2017,DEFERIDO,
269991,166149,CRAS ARAPOANGA,18/10/2017,DEFERIDO,
1062029,378935,CRAS SAMAMBAIA SUL,18/10/2017,DEFERIDO,
1062285,379095,CRAS SANTA MARIA,18/10/2017,DEFERIDO,
1062183,379038,CRAS GAMA,18/10/2017,DEFERIDO,
1055580,374301,CRAS SOBRADINHO II,18/10/2017,DEFERIDO,
1062352,379129,CRAS PARANO?,18/10/2017,DEFERIDO,
1061939,98755,CRAS SANTA MARIA,18/10/2017,DEFERIDO,
1062362,379137,CRAS RIACHO FUNDO II,18/10/2017,DEFERIDO,
1062279,379091,CRAS SAMAMBAIA SUL,18/10/2017,DEFERIDO,
1062279,379091,CRAS SAMAMBAIA SUL,18/10/2017,DEFERIDO,
1013113,343563,CRAS CEILANDIA SUL,18/10/2017,DEFERIDO,
1009320,340617,CRAS ITAPO?,18/10/2017,DEFERIDO,
1006604,338477,CRAS P SUL,18/10/2017,DEFERIDO,
1013183,343613,CRAS SOBRADINHO II,18/10/2017,DEFERIDO,
1038434,361981,CRAS GUARA,18/10/2017,DEFERIDO,
1050853,370823,CREAS BRAZL?NDIA,18/10/2017,DEFERIDO,
1049435,369851,CRAS ITAPO?,18/10/2017,DEFERIDO,
877666,273675,CRAS GAMA,18/10/2017,DEFERIDO,
905670,286397,CRAS ARAPOANGA,18/10/2017,DEFERIDO,
959704,312799,CRAS SOBRADINHO,18/10/2017,DEFERIDO,
953130,309394,CRAS P SUL,18/10/2017,DEFERIDO,
968198,317333,CRAS PLANALTINA,18/10/2017,DEFERIDO,
727340,183925,CRAS GAMA,18/10/2017,DEFERIDO,
719930,246165,CRAS FERCAL,18/10/2017,DEFERIDO,
723906,378879,CRAS PLANALTINA,18/10/2017,DEFERIDO,
727862,27132,CRAS AREAL,18/10/2017,DEFERIDO,
738343,246919,CRAS SAMAMBAIA SUL,18/10/2017,DEFERIDO,
745930,184734,CRAS CEILANDIA NORTE,18/10/2017,DEFERIDO,
847524,260396,CRAS SAO SEBASTI?O,18/10/2017,DEFERIDO,
802186,218361,CRAS SANTA MARIA,18/10/2017,DEFERIDO,
526489,206908,CRAS CEILANDIA SUL,18/10/2017,DEFERIDO,
529478,175766,CRAS PLANALTINA,18/10/2017,DEFERIDO,
576682,209033,CRAS SAMAMBAIA SUL,18/10/2017,DEFERIDO,
583480,240405,CRAS P SUL,18/10/2017,DEFERIDO,
562204,239514,CREAS CEILANDIA,18/10/2017,DEFERIDO,
604757,178869,CRAS BRAZL?NDIA,18/10/2017,DEFERIDO,
628083,242293,CRAS P SUL,18/10/2017,DEFERIDO,
632464,355817,CRAS SANTA MARIA,18/10/2017,DEFERIDO,
648406,23833,CRAS SAO SEBASTI?O,18/10/2017,DEFERIDO,
700491,214057,CRAS P SUL,18/10/2017,DEFERIDO,
426334,171734,CRAS CEILANDIA NORTE,18/10/2017,DEFERIDO,
501666,174609,CRAS CEILANDIA SUL,18/10/2017,DEFERIDO,
805779,156116,CRAS NUCLEO BANDEIRANTE,18/10/2017,DEFERIDO,
58408,379078,CRAS CEILANDIA NORTE,18/10/2017,DEFERIDO,
1062328,378303,CRAS SAMAMBAIA SUL,18/10/2017,DEFERIDO,
1059965,379219,CRAS RECANTO DAS EMAS,19/10/2017,DEFERIDO,
256093,102935,CRAS ESTRUTURAL,19/10/2017,DEFERIDO,
1062472,379211,CRAS RECANTO DAS EMAS,19/10/2017,DEFERIDO,
1062672,219600,CRAS RECANTO DAS EMAS,19/10/2017,DEFERIDO,
1062542,379252,CRAS BRAZL?NDIA,19/10/2017,DEFERIDO,
1062588,379283,CRAS BRAZL?NDIA,19/10/2017,DEFERIDO,
1062734,379398,CRAS RECANTO DAS EMAS,19/10/2017,DEFERIDO,
1062513,379237,CRAS RIACHO FUNDO II,19/10/2017,DEFERIDO,
1044071,365933,CRAS SAMAMBAIA SUL,19/10/2017,DEFERIDO,
1028304,379298,CRAS BRAZL?NDIA,19/10/2017,DEFERIDO,
1054018,373155,CRAS RIACHO FUNDO I,19/10/2017,DEFERIDO,
1062671,379356,CRAS SAO SEBASTI?O,19/10/2017,DEFERIDO,
1056635,375073,CRAS ESTRUTURAL,19/10/2017,DEFERIDO,
1058033,376082,CRAS NUCLEO BANDEIRANTE,19/10/2017,DEFERIDO,
1062405,379171,CRAS SAMAMBAIA SUL,19/10/2017,DEFERIDO,
1062793,379430,CRAS PARANO?,19/10/2017,DEFERIDO,
1021989,350117,CRAS BRAZL?NDIA,19/10/2017,DEFERIDO,
1026445,353158,CRAS RECANTO DAS EMAS,19/10/2017,DEFERIDO,
1035633,359838,CRAS PLANALTINA,19/10/2017,DEFERIDO,
885378,277035,CRAS RECANTO DAS EMAS,19/10/2017,DEFERIDO,
877571,273636,CRAS ARAPOANGA,19/10/2017,DEFERIDO,
923935,294883,CRAS BRAZL?NDIA,19/10/2017,DEFERIDO,
937796,301695,CRAS RECANTO DAS EMAS,19/10/2017,DEFERIDO,
958303,312116,CRAS ITAPO?,19/10/2017,DEFERIDO,
984394,326454,CRAS RIACHO FUNDO II,19/10/2017,DEFERIDO,
984394,326454,CRAS RIACHO FUNDO II,19/10/2017,DEFERIDO,
1016375,345834,CRAS RECANTO DAS EMAS,19/10/2017,DEFERIDO,
1004320,337228,CRAS SAMAMBAIA SUL,19/10/2017,DEFERIDO,
704152,245498,CRAS BRAZL?NDIA,19/10/2017,DEFERIDO,
761477,247914,CRAS ESTRUTURAL,19/10/2017,DEFERIDO,
756568,28398,CRAS ESTRUTURAL,19/10/2017,DEFERIDO,
745306,153432,CREAS TAGUATINGA ,19/10/2017,DEFERIDO,
759361,216508,CRAS CEILANDIA NORTE,19/10/2017,DEFERIDO,
786352,29679,CRAS SAMAMBAIA SUL,19/10/2017,DEFERIDO,
804695,92949,CRAS CEILANDIA SUL,19/10/2017,DEFERIDO,
864269,267808,CRAS RECANTO DAS EMAS,19/10/2017,DEFERIDO,
537732,144788,CRAS SAMAMBAIA EXPANS?O,19/10/2017,DEFERIDO,
529184,175751,CRAS ITAPO?,19/10/2017,DEFERIDO,
578349,83468,CRAS SAO SEBASTI?O,19/10/2017,DEFERIDO,
646869,86254,CRAS SAMAMBAIA SUL,19/10/2017,DEFERIDO,
710284,26468,CRAS SAMAMBAIA SUL,19/10/2017,DEFERIDO,
277413,379414,CRAS ARAPOANGA,19/10/2017,DEFERIDO,
353818,379187,CRAS CEILANDIA NORTE,19/10/2017,DEFERIDO,
313911,136376,CRAS NUCLEO BANDEIRANTE,19/10/2017,DEFERIDO,
315122,281545,CRAS SOBRADINHO,19/10/2017,DEFERIDO,
363998,138119,CRAS ESTRUTURAL,19/10/2017,DEFERIDO,
378381,51156,CRAS ESTRUTURAL,19/10/2017,DEFERIDO,
427964,282920,CRAS SAMAMBAIA SUL,19/10/2017,DEFERIDO,
492060,236605,CRAS BRAZL?NDIA,19/10/2017,DEFERIDO,
497198,286310,CRAS RECANTO DAS EMAS,19/10/2017,DEFERIDO,
490193,174164,CRAS ESTRUTURAL,19/10/2017,DEFERIDO,
137634,4540,CRAS TAGUATINGA NORTE,19/10/2017,DEFERIDO,
184744,68986,CRAS ESTRUTURAL,19/10/2017,DEFERIDO,
1057694,375843,CRAS ESTRUTURAL,19/10/2017,DEFERIDO,
1062377,379145,CRAS SAMAMBAIA SUL,20/10/2017,DEFERIDO,
236697,227375,CRAS PARANO?,20/10/2017,DEFERIDO,
1063004,379583,CRAS GAMA,20/10/2017,DEFERIDO,
1063058,379629,CRAS SAMAMBAIA SUL,20/10/2017,DEFERIDO,
1022942,350786,CRAS RIACHO FUNDO II,20/10/2017,DEFERIDO,
1008843,340261,CRAS GAMA,20/10/2017,DEFERIDO,
1040273,363301,CRAS SAMAMBAIA SUL,20/10/2017,DEFERIDO,
914745,290543,CRAS SAMAMBAIA SUL,20/10/2017,DEFERIDO,
943085,304367,CRAS SAMAMBAIA SUL,20/10/2017,DEFERIDO,
1006359,338325,CRAS P SUL,20/10/2017,DEFERIDO,
840433,257467,CRAS VARJ?O,20/10/2017,DEFERIDO,
541979,238650,CRAS RECANTO DAS EMAS,20/10/2017,DEFERIDO,
593302,178403,CRAS CANDANGOLANDIA,20/10/2017,DEFERIDO,
656763,55524,CRAS SAMAMBAIA EXPANS?O,20/10/2017,DEFERIDO,
272384,379479,CRAS P SUL,20/10/2017,DEFERIDO,
309283,167507,CRAS RIACHO FUNDO I,20/10/2017,DEFERIDO,
473180,142219,CRAS SAMAMBAIA SUL,20/10/2017,DEFERIDO,
13893,63193,CRAS VARJ?O,20/10/2017,DEFERIDO,
96298,34821,CRAS ITAPO?,20/10/2017,DEFERIDO,
1040273,363301,CRAS SAMAMBAIA SUL,20/10/2017,DEFERIDO,
229320,282752,CRAS SANTA MARIA,21/10/2017,DEFERIDO,
458389,78611,CRAS ARAPOANGA,21/10/2017,DEFERIDO,
838620,256709,CRAS BRAZL?NDIA,22/10/2017,DEFERIDO,
1063293,379800,CRAS GUARA,23/10/2017,DEFERIDO,
1063293,379800,CRAS GUARA,23/10/2017,DEFERIDO,
1063512,379945,CRAS PLANALTINA,23/10/2017,DEFERIDO,
1061218,378373,CRAS ESTRUTURAL,23/10/2017,DEFERIDO,
1063021,379601,CRAS ESTRUTURAL,23/10/2017,DEFERIDO,
1063233,379765,CRAS ESTRUTURAL,23/10/2017,DEFERIDO,
1063451,379905,CRAS ITAPO?,23/10/2017,DEFERIDO,
1039450,362725,CRAS SAMAMBAIA EXPANS?O,23/10/2017,DEFERIDO,
1032398,357509,CRAS GAMA,23/10/2017,DEFERIDO,
1063625,380028,CRAS SAMAMBAIA SUL,23/10/2017,DEFERIDO,
1063372,379856,CRAS P SUL,23/10/2017,DEFERIDO,
1017733,346886,CRAS TAGUATINGA NORTE,23/10/2017,DEFERIDO,
1033541,358344,CRAS SAO SEBASTI?O,23/10/2017,DEFERIDO,
1033107,358041,CRAS P SUL,23/10/2017,DEFERIDO,
917409,291866,CRAS SAMAMBAIA SUL,23/10/2017,DEFERIDO,
931089,298282,CRAS SANTA MARIA,23/10/2017,DEFERIDO,
920644,293397,CRAS ITAPO?,23/10/2017,DEFERIDO,
963396,314799,CRAS RIACHO FUNDO I,23/10/2017,DEFERIDO,
1012076,342776,CRAS NUCLEO BANDEIRANTE,23/10/2017,DEFERIDO,
741037,27725,CRAS GAMA,23/10/2017,DEFERIDO,
746857,184775,CRAS CEILANDIA NORTE,23/10/2017,DEFERIDO,
522121,206724,CRAS PLANALTINA,23/10/2017,DEFERIDO,
529780,207046,CRAS CEILANDIA SUL,23/10/2017,DEFERIDO,
599513,21818,CRAS ESTRUTURAL,23/10/2017,DEFERIDO,
571053,239871,CRAS SAMAMBAIA SUL,23/10/2017,DEFERIDO,
590910,240713,CREAS SAMAMBAIA,23/10/2017,DEFERIDO,
572212,52130,CRAS ITAPO?,23/10/2017,DEFERIDO,
690995,56932,CRAS CEILANDIA SUL,23/10/2017,DEFERIDO,
298100,236837,CRAS PLANALTINA,23/10/2017,DEFERIDO,
299755,41889,CRAS CANDANGOLANDIA,23/10/2017,DEFERIDO,
342037,380029,CRAS PARANO?,23/10/2017,DEFERIDO,
397646,13707,CRAS SANTA MARIA,23/10/2017,DEFERIDO,
372508,379958,CRAS SANTA MARIA,23/10/2017,DEFERIDO,
488864,48788,CRAS RECANTO DAS EMAS,23/10/2017,DEFERIDO,
499950,205862,CRAS P SUL,23/10/2017,DEFERIDO,
814547,93417,CRAS P SUL,23/10/2017,DEFERIDO,
60225,379946,CRAS RECANTO DAS EMAS,23/10/2017,DEFERIDO,
284872,9725,CRAS PLANALTINA,23/10/2017,DEFERIDO,
1064114,380384,CRAS TAGUATINGA NORTE,24/10/2017,DEFERIDO,
241087,380166,CRAS SAMAMBAIA EXPANS?O,24/10/2017,DEFERIDO,
1063912,380232,CRAS TAGUATINGA NORTE,24/10/2017,DEFERIDO,
1040245,363287,CRAS CEILANDIA SUL,24/10/2017,DEFERIDO,
1052450,380358,CRAS CEILANDIA SUL,24/10/2017,DEFERIDO,
1054570,380319,CRAS ARAPOANGA,24/10/2017,DEFERIDO,
1063821,380175,CRAS PLANALTINA,24/10/2017,DEFERIDO,
1063745,380123,CRAS CEILANDIA NORTE,24/10/2017,DEFERIDO,
1063747,380124,CRAS SAMAMBAIA EXPANS?O,24/10/2017,DEFERIDO,
1064008,380305,CRAS ARAPOANGA,24/10/2017,DEFERIDO,
1012822,343365,CRAS CEILANDIA NORTE,24/10/2017,DEFERIDO,
1055657,374345,CRAS SAMAMBAIA SUL,24/10/2017,DEFERIDO,
1034120,358765,CRAS CEILANDIA NORTE,24/10/2017,DEFERIDO,
877025,273402,CRAS ARAPOANGA,24/10/2017,DEFERIDO,
869257,380157,CRAS RIACHO FUNDO I,24/10/2017,DEFERIDO,
968396,317484,CRAS FERCAL,24/10/2017,DEFERIDO,
1007452,339103,CRAS PLANALTINA,24/10/2017,DEFERIDO,
726446,27085,CRAS PLANALTINA,24/10/2017,DEFERIDO,
720036,58115,CRAS SAMAMBAIA EXPANS?O,24/10/2017,DEFERIDO,
786174,248895,CRAS PLANALTINA,24/10/2017,DEFERIDO,
620419,22711,CRAS SAMAMBAIA SUL,24/10/2017,DEFERIDO,
607062,53563,CRAS PARANO?,24/10/2017,DEFERIDO,
605191,241297,CRAS SAO SEBASTI?O,24/10/2017,DEFERIDO,
673147,380213,CRAS PLANALTINA,24/10/2017,DEFERIDO,
321831,380304,CRAS GAMA,24/10/2017,DEFERIDO,
442332,380085,CRAS SAO SEBASTI?O,24/10/2017,DEFERIDO,
423478,171628,CRAS CEILANDIA NORTE,24/10/2017,DEFERIDO,
499710,111741,CRAS CEILANDIA NORTE,24/10/2017,DEFERIDO,
127203,277140,CRAS RIACHO FUNDO I,24/10/2017,DEFERIDO,
1064091,380367,CRAS PLANALTINA,24/10/2017,DEFERIDO,
1064499,380663,CRAS SAMAMBAIA SUL,25/10/2017,DEFERIDO,
233246,380475,CRAS ARAPOANGA,25/10/2017,DEFERIDO,
1064261,380496,CRAS PLANALTINA,25/10/2017,DEFERIDO,
1064332,380539,CRAS SOBRADINHO II,25/10/2017,DEFERIDO,
1064475,380643,CRAS SAMAMBAIA SUL,25/10/2017,DEFERIDO,
1064475,380643,CRAS SAMAMBAIA SUL,25/10/2017,DEFERIDO,
1064504,380666,CRAS SOBRADINHO,25/10/2017,DEFERIDO,
1064483,380652,CRAS PLANALTINA,25/10/2017,DEFERIDO,
1064174,380435,CRAS RIACHO FUNDO I,25/10/2017,DEFERIDO,
1064200,380453,CRAS SAO SEBASTI?O,25/10/2017,DEFERIDO,
1064223,68450,CRAS VARJ?O,25/10/2017,DEFERIDO,
1064548,380690,CRAS PARANO?,25/10/2017,DEFERIDO,
1064212,380462,CRAS SOBRADINHO II,25/10/2017,DEFERIDO,
1051876,371588,CRAS AREAL,25/10/2017,DEFERIDO,
1024672,351972,CRAS SAMAMBAIA SUL,25/10/2017,DEFERIDO,
1046418,367676,CREAS BRAZL?NDIA,25/10/2017,DEFERIDO,
1059375,377013,CRAS SAMAMBAIA SUL,25/10/2017,DEFERIDO,
1012466,343086,CRAS P SUL,25/10/2017,DEFERIDO,
1010323,341478,CRAS SANTA MARIA,25/10/2017,DEFERIDO,
1040025,363143,CRAS BRAS?LIA,25/10/2017,DEFERIDO,
1030698,356304,CRAS SAMAMBAIA EXPANS?O,25/10/2017,DEFERIDO,
919198,380639,CRAS SAMAMBAIA SUL,25/10/2017,DEFERIDO,
911966,289245,CRAS ITAPO?,25/10/2017,DEFERIDO,
939689,302609,CRAS ITAPO?,25/10/2017,DEFERIDO,
960656,313299,CRAS ARAPOANGA,25/10/2017,DEFERIDO,
741701,27759,CRAS ITAPO?,25/10/2017,DEFERIDO,
796326,155667,CRAS SOBRADINHO II,25/10/2017,DEFERIDO,
848921,260977,CRAS ITAPO?,25/10/2017,DEFERIDO,
801073,30389,CRAS PARANO?,25/10/2017,DEFERIDO,
535106,144694,CRAS GAMA,25/10/2017,DEFERIDO,
536387,238418,CRAS P SUL,25/10/2017,DEFERIDO,
566087,208581,CRAS PLANALTINA,25/10/2017,DEFERIDO,
546716,145145,CRAS ITAPO?,25/10/2017,DEFERIDO,
631774,148652,CRAS SANTA MARIA,25/10/2017,DEFERIDO,
667307,87124,CRAS SAO SEBASTI?O,25/10/2017,DEFERIDO,
698857,213990,CRAS ITAPO?,25/10/2017,DEFERIDO,
304854,10423,CRAS SAMAMBAIA EXPANS?O,25/10/2017,DEFERIDO,
399980,76522,CRAS PLANALTINA,25/10/2017,DEFERIDO,
409512,384883,CRAS FERCAL,25/10/2017,DEFERIDO,
486883,43598,CRAS GAMA,25/10/2017,DEFERIDO,
828897,252844,CRAS PLANALTINA,25/10/2017,DEFERIDO,
170434,193861,CRAS AREAL,25/10/2017,DEFERIDO,
204588,380512,CRAS PLANALTINA,25/10/2017,DEFERIDO,
1064269,204461,CRAS SOBRADINHO II,25/10/2017,DEFERIDO,
1064871,380873,CRAS PLANALTINA,26/10/2017,DEFERIDO,
262530,71775,CRAS BRAZL?NDIA,26/10/2017,DEFERIDO,
1061487,380833,CRAS BRAZL?NDIA,26/10/2017,DEFERIDO,
1064803,93063,CRAS PARANO?,26/10/2017,DEFERIDO,
1064677,380762,CRAS ARAPOANGA,26/10/2017,DEFERIDO,
1064750,380798,CRAS BRAZL?NDIA,26/10/2017,DEFERIDO,
1064859,380864,CRAS PLANALTINA,26/10/2017,DEFERIDO,
683179,244607,CREAS GAMA,26/10/2017,DEFERIDO,
1064684,380766,CRAS BRAZL?NDIA,26/10/2017,DEFERIDO,
1064782,380815,CRAS TAGUATINGA NORTE,26/10/2017,DEFERIDO,
1064828,380844,CRAS RECANTO DAS EMAS,26/10/2017,DEFERIDO,
1052531,372047,CRAS BRAZL?NDIA,26/10/2017,DEFERIDO,
1037509,380853,CRAS BRAZL?NDIA,26/10/2017,DEFERIDO,
1041522,364175,CRAS RECANTO DAS EMAS,26/10/2017,DEFERIDO,
1064724,380788,CRAS ESTRUTURAL,26/10/2017,DEFERIDO,
1060987,378209,CRAS CEILANDIA NORTE,26/10/2017,DEFERIDO,
1003181,336535,CRAS SAMAMBAIA SUL,26/10/2017,DEFERIDO,
1008535,340000,CRAS ESTRUTURAL,26/10/2017,DEFERIDO,
1009688,340916,CRAS RECANTO DAS EMAS,26/10/2017,DEFERIDO,
1010064,341228,CRAS RECANTO DAS EMAS,26/10/2017,DEFERIDO,
1025798,352739,CRAS ESTRUTURAL,26/10/2017,DEFERIDO,
813056,30994,CRAS RECANTO DAS EMAS,26/10/2017,DEFERIDO,
816523,156579,CRAS RIACHO FUNDO I,26/10/2017,DEFERIDO,
858600,265476,CRAS AREAL,26/10/2017,DEFERIDO,
894807,281276,CRAS TAGUATINGA NORTE,26/10/2017,DEFERIDO,
893395,280633,CRAS P SUL,26/10/2017,DEFERIDO,
999112,334182,CRAS RECANTO DAS EMAS,26/10/2017,DEFERIDO,
927117,296323,CRAS BRAZL?NDIA,26/10/2017,DEFERIDO,
917059,291725,CRAS ESTRUTURAL,26/10/2017,DEFERIDO,
955377,380811,CRAS ESTRUTURAL,26/10/2017,DEFERIDO,
1017855,380767,CRAS RECANTO DAS EMAS,26/10/2017,DEFERIDO,
725137,215030,CRAS ITAPO?,26/10/2017,DEFERIDO,
734411,121560,CRAS ESTRUTURAL,26/10/2017,DEFERIDO,
751743,247502,CRAS SOBRADINHO,26/10/2017,DEFERIDO,
797832,218148,CRAS SAMAMBAIA SUL,26/10/2017,DEFERIDO,
846755,260084,CRAS CEILANDIA NORTE,26/10/2017,DEFERIDO,
802324,187192,CRAS SAMAMBAIA SUL,26/10/2017,DEFERIDO,
838041,256446,CRAS BRAZL?NDIA,26/10/2017,DEFERIDO,
868007,269417,CRAS PLANALTINA,26/10/2017,DEFERIDO,
608011,116175,CRAS GAMA,26/10/2017,DEFERIDO,
663159,181263,CRAS RIACHO FUNDO I,26/10/2017,DEFERIDO,
660727,55690,CENTRO POP BRAS?LIA,26/10/2017,DEFERIDO,
692452,119779,CRAS BRAZL?NDIA,26/10/2017,DEFERIDO,
342440,380732,CRAS RECANTO DAS EMAS,26/10/2017,DEFERIDO,
411128,362553,CRAS ESTRUTURAL,26/10/2017,DEFERIDO,
412469,202537,CRAS RIACHO FUNDO I,26/10/2017,DEFERIDO,
416374,14401,CRAS GAMA,26/10/2017,DEFERIDO,
373272,12782,CRAS CEILANDIA NORTE,26/10/2017,DEFERIDO,
466492,78923,CRAS GAMA,26/10/2017,DEFERIDO,
463940,16266,CRAS CEILANDIA SUL,26/10/2017,DEFERIDO,
478463,48369,CRAS RECANTO DAS EMAS,26/10/2017,DEFERIDO,
55495,319299,CRAS BRAZL?NDIA,26/10/2017,DEFERIDO,
31346,126627,CRAS ITAPO?,26/10/2017,DEFERIDO,
153028,380754,CRAS PLANALTINA,26/10/2017,DEFERIDO,
130619,4324,CRAS VARJ?O,26/10/2017,DEFERIDO,
173335,99726,CRAS BRAZL?NDIA,26/10/2017,DEFERIDO,
168334,380878,CRAS ARAPOANGA,26/10/2017,DEFERIDO,
202170,6808,CRAS ARAPOANGA,26/10/2017,DEFERIDO,
254634,380820,CRAS BRAZL?NDIA,26/10/2017,DEFERIDO,
1064619,380726,CRAS SAMAMBAIA SUL,26/10/2017,DEFERIDO,
1065081,381022,CRAS P SUL,27/10/2017,DEFERIDO,
111203,3686,CENTRO POP TAGUATINGA,27/10/2017,DEFERIDO,
1027903,354161,CRAS ITAPO?,27/10/2017,DEFERIDO,
1065088,381027,CRAS SAO SEBASTI?O,27/10/2017,DEFERIDO,
1007868,381636,CRAS RIACHO FUNDO II,27/10/2017,DEFERIDO,
733344,58673,CRAS VARJ?O,27/10/2017,DEFERIDO,
503047,237071,CRAS GAMA,27/10/2017,DEFERIDO,
634850,355193,CRAS VARJ?O,27/10/2017,DEFERIDO,
401015,76569,CRAS PARANO?,27/10/2017,DEFERIDO,
408058,76832,CRAS ITAPO?,27/10/2017,DEFERIDO,
421021,140209,CRAS GAMA,27/10/2017,DEFERIDO,
451150,309589,CRAS SAMAMBAIA SUL,27/10/2017,DEFERIDO,
494258,174305,CRAS SAO SEBASTI?O,27/10/2017,DEFERIDO,
464115,47738,CRAS ITAPO?,27/10/2017,DEFERIDO,
475358,204920,CRAS FERCAL,27/10/2017,DEFERIDO,
151361,161760,CRAS CEILANDIA NORTE,27/10/2017,DEFERIDO,
1042680,364988,CRAS PARANO?,27/10/2017,DEFERIDO,
844414,259101,CRAS TAGUATINGA NORTE,30/10/2017,DEFERIDO,
1065304,381183,CRAS CEILANDIA NORTE,30/10/2017,DEFERIDO,
264338,103243,CRAS ARAPOANGA,30/10/2017,DEFERIDO,
1065636,381379,CRAS TAGUATINGA NORTE,30/10/2017,DEFERIDO,
1065352,381216,CRAS ITAPO?,30/10/2017,DEFERIDO,
1065352,381216,CRAS ITAPO?,30/10/2017,DEFERIDO,
1065455,381276,CRAS PLANALTINA,30/10/2017,DEFERIDO,
1065412,381252,CRAS ESTRUTURAL,30/10/2017,DEFERIDO,
1065565,331400,CRAS CEILANDIA NORTE,30/10/2017,DEFERIDO,
1054875,373733,CRAS GAMA,30/10/2017,DEFERIDO,
1065532,381321,CRAS SAMAMBAIA SUL,30/10/2017,DEFERIDO,
1065527,381317,CRAS SANTA MARIA,30/10/2017,DEFERIDO,
1065399,381242,CRAS PLANALTINA,30/10/2017,DEFERIDO,
1018924,347830,CRAS CEILANDIA NORTE,30/10/2017,DEFERIDO,
1011608,342450,CRAS RIACHO FUNDO II,30/10/2017,DEFERIDO,
1002275,335978,CRAS PARANO?,30/10/2017,DEFERIDO,
1011445,342322,CRAS ARAPOANGA,30/10/2017,DEFERIDO,
1005707,337988,CRAS ITAPO?,30/10/2017,DEFERIDO,
1055266,374067,CRAS ITAPO?,30/10/2017,DEFERIDO,
1027174,353684,CRAS SAMAMBAIA EXPANS?O,30/10/2017,DEFERIDO,
948591,307095,CRAS TAGUATINGA NORTE,30/10/2017,DEFERIDO,
996760,333006,CRAS SAMAMBAIA EXPANS?O,30/10/2017,DEFERIDO,
749516,59387,CRAS GAMA,30/10/2017,DEFERIDO,
718021,89192,CRAS AREAL,30/10/2017,DEFERIDO,
827853,252372,CRAS PARANO?,30/10/2017,DEFERIDO,
640198,117537,CRAS RIACHO FUNDO II,30/10/2017,DEFERIDO,
651791,23969,CRAS P SUL,30/10/2017,DEFERIDO,
361616,200636,CRAS GAMA,30/10/2017,DEFERIDO,
461466,173003,CRAS SOBRADINHO,30/10/2017,DEFERIDO,
1737,94031,CRAS CANDANGOLANDIA,30/10/2017,DEFERIDO,
70546,381284,CRAS TAGUATINGA NORTE,30/10/2017,DEFERIDO,
167578,131117,CRAS PLANALTINA,30/10/2017,DEFERIDO,
163997,193645,CRAS SAMAMBAIA SUL,30/10/2017,DEFERIDO,
